CODE,STATE,CITY,LON,LAT,X,Y,POP,GDP
33005,NH,Cheshire County,-72.248217,42.925455,1704.7079907815605,4859.389281169052,76430,2306744700
33007,NH,Coos County,-71.289383,44.652419,1745.739981254843,5065.915064210693,31870,782296500
33009,NH,Grafton County,-71.842264,43.926488,1717.1682172036262,4976.752851193943,89341,2900824000
33011,NH,Hillsborough County,-71.723101,42.911643,1747.9321412770782,4865.696930710743,403972,14236866400
33013,NH,Merrimack County,-71.68013,43.299485,1743.3686112860892,4909.499134325389,147262,4715397500
33015,NH,Rockingham County,-71.099437,42.98936,1797.2674569913308,4884.03729923642,299006,12100510200
33017,NH,Strafford County,-71.035927,43.293177,1795.842611354971,4918.848763245319,125273,3747759800
33019,NH,Sullivan County,-72.222084,43.361188,1698.1000363845899,4908.2424036433695,43135,1251068000
34001,NJ,Atlantic County,-74.633758,39.469354,1565.2615184262065,4442.570905379956,275376,7711883600
34003,NJ,Bergen County,-74.074522,40.95909,1588.9797150506056,4615.478256301683,926330,40760614300
34005,NJ,Burlington County,-74.663006,39.875786,1556.4101316814615,4487.5122082121325,450556,16785489700
34007,NJ,Camden County,-74.961251,39.802352,1531.92523032851,4475.785303935586,511998,15780918800
34009,NJ,Cape May County,-74.847716,39.086142,1552.6028055036588,4397.307067890381,95805,3164259900
34011,NJ,Cumberland County,-75.121644,39.328387,1525.2184398868294,4421.109210026695,157035,3520254000
34013,NJ,Essex County,-74.246136,40.787216,1577.3257650193661,4594.17027270333,791609,25891795700
34015,NJ,Gloucester County,-75.143708,39.721019,1517.4636655221339,4464.600758377193,290298,9877298300
34017,NJ,Hudson County,-74.078627,40.731384,1592.4393176510087,4590.062276016532,662619,21988863100
34019,NJ,Hunterdon County,-74.911969,40.565283,1524.4157026373612,4561.346866437734,126250,6483307200
34021,NJ,Mercer County,-74.703724,40.282503,1546.5547908402027,4532.334846300619,370212,13949643800
34023,NJ,Middlesex County,-74.407585,40.439593,1569.2893108678438,4553.441216133833,830300,28789807000
34025,NJ,Monmouth County,-74.152446,40.287056,1593.5183905174488,4539.625441093087,629185,27350261800
34027,NJ,Morris County,-74.547427,40.858581,1550.672994890458,4598.392193367011,498192,24686365600
34029,NJ,Ocean County,-74.263027,39.86585,1590.9139545735516,4491.301639091221,583450,18203365200
34031,NJ,Passaic County,-74.300307,41.033763,1568.6869762312285,4620.9519274235145,507574,14030919400
34033,NJ,Salem County,-75.357356,39.573828,1501.240453291415,4445.76134002585,65120,1934863300
34035,NJ,Somerset County,-74.61993,40.565522,1549.2161118731929,4564.871427208996,330604,16130336200
34037,NJ,Sussex County,-74.691855,41.137424,1534.0172743069138,4627.686300761694,145930,5663526400
34039,NJ,Union County,-74.308696,40.659871,1574.1137790098046,4579.204677819288,548744,19375013400
34041,NJ,Warren County,-75.009542,40.853524,1511.6829088936672,4592.292629360285,107226,3660268600
35001,NM,Bernalillo County,-106.669064,35.054002,-1305.4047058580832,4061.252015792652,673943,18038122600
35003,NM,Catron County,-108.392097,33.901813,-1494.8368540908762,3964.9595206098074,3583,74114400
35005,NM,Chaves County,-104.469837,33.361604,-1135.1520706675503,3831.085893591083,65811,1353026700
35006,NM,Cibola County,-108.000255,34.93205,-1432.3339938598292,4073.811765004243,27382,440093300
35007,NM,Colfax County,-104.640126,36.612962,-1084.4993216435873,4200.1181010671135,12997,266874700
35009,NM,Curry County,-103.346055,34.572984,-1006.4864432239193,3949.6362107457644,50497,1107355900
35011,NM,De Baca County,-104.401527,34.351429,-1109.1870138668858,3941.5918284312775,2020,49227700
35013,NM,Dona Ana County,-106.832182,32.350912,-1381.8980167967159,3758.00158722667,213963,4306940100
35015,NM,Eddy County,-104.306471,32.457858,-1136.9595962919693,3726.391560664674,55641,1575099900
35017,NM,Grant County,-108.381504,32.732087,-1522.4768543977052,3831.6010191700557,29119,670061300
35019,NM,Guadalupe County,-104.784968,34.869782,-1134.3901005386824,4006.441352583182,4526,76126900
35021,NM,Harding County,-103.829931,35.863152,-1026.2017658451969,4102.334959041775,565,12964600
35023,NM,Hidalgo County,-108.745729,31.899658,-1577.8582065352039,3744.0615021124254,4643,87617800
35025,NM,Lea County,-103.413271,32.795687,-1045.4388991894339,3750.5710604598057,68149,1622195200
35027,NM,Lincoln County,-105.449083,33.740941,-1220.0805259510776,3890.5241060105805,19931,513339900
35028,NM,Los Alamos County,-106.307968,35.870047,-1253.1242563286487,4146.536201789749,17939,917550600
35029,NM,Luna County,-107.746639,32.184482,-1474.0418404380619,3756.521346336206,24789,373766900
35031,NM,McKinley County,-108.255307,35.573732,-1439.8170607388365,4151.788780482693,73998,933446800
35033,NM,Mora County,-104.921898,35.982841,-1123.6034785134686,4134.133768974064,4660,72655800
35035,NM,Otero County,-105.781079,32.588776,-1275.710425736664,3765.9684001924966,65318,1270906000
35037,NM,Quay County,-103.548071,35.107018,-1015.0850893808462,4012.8419825228907,8698,150782600
35039,NM,Rio Arriba County,-106.693983,36.509669,-1273.3223589597626,4226.03665890979,39949,786118600
35041,NM,Roosevelt County,-103.482725,34.021457,-1029.5510728455376,3889.7036413592764,19908,362065300
35043,NM,Sandoval County,-106.882618,35.685073,-1310.3243539161624,4136.663713878686,136638,3654027600
35045,NM,San Juan County,-108.324578,36.511624,-1421.8468686392803,4259.336262899281,125133,2810533500
35047,NM,San Miguel County,-104.803515,35.476876,-1123.4590545744807,4075.139463176446,28668,511692500
35049,NM,Santa Fe County,-105.966441,35.513722,-1229.8368979376858,4099.981857116337,147108,4860990500
35051,NM,Sierra County,-107.188161,33.119479,-1398.8778185004653,3852.039150358745,11615,220471700
35053,NM,Socorro County,-106.939003,33.991614,-1355.23414343785,3946.188492868685,17494,324560000
35055,NM,Taos County,-105.637986,36.576529,-1175.7878095581148,4213.698527532691,32943,736529600
35057,NM,Torrance County,-105.846836,34.634644,-1238.2728761048459,3998.578103885883,15853,290111900
35059,NM,Union County,-103.475723,36.488085,-981.5626928176116,4166.811897369564,4339,94180000
35061,NM,Valencia County,-106.806582,34.71684,-1326.0453980908226,4025.7582567392406,76297,1481096200
36001,NY,Albany County,-73.974014,42.588271,1569.513313633339,4798.117889116919,307463,10078240200
36003,NY,Allegany County,-78.026176,42.247894,1240.58537366064,4716.462345977341,48070,1006607600
36005,NY,Bronx County,-73.852939,40.848711,1609.5708920314685,4606.022597274059,1428357,26361465000
36007,NY,Broome County,-75.830291,42.161977,1423.2581119786623,4728.574083135443,198093,4973028300
36009,NY,Cattaraugus County,-78.681005,42.244853,1186.5412072494944,4710.595224449513,78962,1763689800
36011,NY,Cayuga County,-76.574587,43.008546,1349.9528615780087,4814.814581005372,79173,2041531200
36013,NY,Chautauqua County,-79.407595,42.304216,1125.952381711427,4711.554532479996,132646,3037980000
36015,NY,Chemung County,-76.747179,42.155281,1347.4839882035067,4718.1963176949375,88267,2318080100
36017,NY,Chenango County,-75.604905,42.489732,1436.9622210707441,4767.5260600902,49549,1141412200
36019,NY,Clinton County,-73.705648,44.75271,1552.3165322663674,5042.219999802606,81685,2037286000
36021,NY,Columbia County,-73.626805,42.247729,1604.135096208811,4764.75481765571,62195,2043142300
36023,NY,Cortland County,-76.076265,42.593824,1396.6562861345694,4773.931172425682,49043,1188198500
36025,NY,Delaware County,-74.966728,42.193986,1494.2187019048752,4741.984924702693,46901,1117880000
36027,NY,Dutchess County,-73.739951,41.755008,1603.4286759931604,4708.421961909751,296928,10072646300
36029,NY,Erie County,-78.778192,42.752759,1173.0053978025664,4766.256996859344,921584,26614314800
36031,NY,Essex County,-73.777573,44.108971,1558.3887812137534,4969.756095858273,38912,1043035300
36033,NY,Franklin County,-74.31067,44.594374,1507.2146570728603,5016.852356339653,51280,1153174600
36035,NY,Fulton County,-74.423678,43.115609,1523.650077935126,4851.084096376962,54606,1329062800
36037,NY,Genesee County,-78.192778,43.00091,1218.0445276609858,4798.70905255164,59458,1500716600
36039,NY,Greene County,-74.149495,42.286951,1560.2489120607665,4762.350487613637,48312,1268712800
36041,NY,Hamilton County,-74.502456,43.657879,1508.0523330593007,4910.397390064198,4760,128368200
36043,NY,Herkimer County,-74.894694,43.461635,1479.622056162678,4883.817025541118,64034,1520990500
36045,NY,Jefferson County,-76.053522,43.995371,1377.8603688904989,4929.971955322169,118947,2814191800
36047,NY,Kings County,-73.950777,40.635133,1604.8942525773946,4580.9695182738005,2595259,69486009000
36049,NY,Lewis County,-75.442617,43.786397,1430.161610515385,4913.520735984835,27124,671911200
36051,NY,Livingston County,-77.769779,42.727485,1255.9097685618717,4772.054098501213,64801,1564429200
36053,NY,Madison County,-75.663575,42.910026,1425.7783903098543,4813.607278623549,72427,1881940300
36055,NY,Monroe County,-77.664656,43.464475,1255.324284074968,4854.919625191478,749356,22049153900
36057,NY,Montgomery County,-74.435357,42.900891,1526.3291286778979,4827.06076430097,49779,1172502500
36059,NY,Nassau County,-73.589384,40.729687,1633.9332537769005,4596.202986447899,1354612,58527626900
36061,NY,New York County,-73.970174,40.776557,1600.8697405228654,4596.476636845128,1629507,105907164000
36063,NY,Niagara County,-78.792142,43.456731,1164.1521800881005,4844.371941307964,214150,5758657800
36065,NY,Oneida County,-75.434282,43.242727,1439.3487830670333,4853.18299237206,233558,6068264300
36067,NY,Onondaga County,-76.196117,43.00653,1380.8596686877904,4818.537927461168,468304,13788668400
36069,NY,Ontario County,-77.303277,42.856695,1292.472770791293,4790.741022054044,109192,3377717600
36071,NY,Orange County,-74.306252,41.40241,1562.0926503337093,4661.925789840383,375384,11645446700
36073,NY,Orleans County,-78.229726,43.502287,1209.140529449077,4854.108069607295,42204,931431200
36075,NY,Oswego County,-76.209258,43.461443,1373.1852175768488,4868.966968772323,121183,2843670200
36077,NY,Otsego County,-75.028841,42.629776,1482.1474086483101,4789.726305372675,61399,1511923300
36079,NY,Putnam County,-73.743882,41.427904,1608.7972062357048,4671.949783813502,99488,4096206900
36081,NY,Queens County,-73.837929,40.658557,1614.0751030833405,4585.031792300148,2301139,61845976200
36083,NY,Rensselaer County,-73.513845,42.710421,1605.1361944762853,4817.739972470415,159900,4925408000
36085,NY,Richmond County,-74.137063,40.563855,1590.263814267637,4570.659718730905,472481,15138611900
36087,NY,Rockland County,-74.024772,41.154785,1589.881583423961,4637.906942230972,320688,11110979800
36089,NY,St. Lawrence County,-75.074311,44.488112,1448.3478669853102,4995.761506522741,112011,2527214200
36091,NY,Saratoga County,-73.855387,43.106135,1570.1164701295536,4857.255607014523,223774,8038356000
36093,NY,Schenectady County,-74.043583,42.817542,1559.814434196326,4822.729123649409,154796,4473976300
36095,NY,Schoharie County,-74.438172,42.591294,1531.3076554301051,4792.590190739034,31913,813709200
36097,NY,Schuyler County,-76.938604,42.419776,1328.134729302616,4745.700320827822,18410,463726400
36099,NY,Seneca County,-76.827088,42.782294,1332.4257322637447,4787.10988553494,35144,866845800
36101,NY,Steuben County,-77.385525,42.266725,1293.2615086582596,4724.37844294355,98665,2545577500
36103,NY,Suffolk County,-72.692218,40.943554,1706.0233853073241,4632.289209829171,1501373,56502228600
36105,NY,Sullivan County,-74.76468,41.720176,1518.5789921941082,4691.676024917965,76330,1964890800
36107,NY,Tioga County,-76.29745,42.178057,1384.375446060092,4725.348411361863,50199,1477201700
36109,NY,Tompkins County,-76.473712,42.453281,1365.9668487793285,4754.118346310564,103855,2955685700
36111,NY,Ulster County,-74.265447,41.947232,1556.3993095375833,4723.08278136282,181300,5571678600
36113,NY,Warren County,-73.838139,43.555105,1563.5102807740286,4907.402291525113,65180,1995215200
36115,NY,Washington County,-73.439428,43.312377,1600.2246083029072,4885.690276799714,62700,1526435600
36117,NY,Wayne County,-77.063164,43.458758,1304.0900038938635,4859.971311334094,92416,2366663800
36119,NY,Westchester County,-73.745912,41.15277,1613.3902057989517,4641.281953485352,967315,47287120100
36121,NY,Wyoming County,-78.228567,42.701363,1218.618834501002,4765.110101255622,41446,993045100
36123,NY,Yates County,-77.104324,42.638237,1311.6190750821954,4768.367069967577,25187,635320500
37001,NC,Alamance County,-79.399935,36.041974,1185.2327357695792,4015.4354715993663,155258,3638390500
37003,NC,Alexander County,-81.177467,35.920951,1025.5777985037068,3990.879453094301,37158,744752200
37005,NC,Alleghany County,-81.132299,36.489356,1025.8259998866904,4054.2714884707307,10911,222212100
37007,NC,Anson County,-80.109959,34.974996,1129.4413231592985,3892.0264934346596,26135,444943400
37009,NC,Ashe County,-81.49877,36.436305,993.2918841177438,4046.433065755008,27114,576697500
37011,NC,Avery County,-81.920363,36.072894,957.5789104229018,4003.995042083847,17695,376868200
37013,NC,Beaufort County,-76.842014,35.482313,1423.0366498983597,3974.319998680591,47561,1063251200
37015,NC,Bertie County,-76.962367,36.06133,1405.3866528577832,4037.714872971021,20518,341193700
37017,NC,Bladen County,-78.539513,34.591948,1276.852299639282,3860.4972959032325,34720,656310600
37019,NC,Brunswick County,-78.227688,34.038708,1310.9221829629773,3801.3599169818076,115926,3197937600
37021,NC,Buncombe County,-82.530426,35.609371,904.9424733409463,3949.830800589271,247336,6694405800
37023,NC,Burke County,-81.70618,35.746182,978.8612468167562,3968.7420879900606,89548,1814527200
37025,NC,Cabarrus County,-80.552868,35.387845,1085.9312112331456,3935.193083741389,188375,4932141500
37027,NC,Caldwell County,-81.530076,35.957857,993.4875329549906,3993.130682950251,81758,1602561300
37029,NC,Camden County,-76.162488,36.342344,1474.2428088958682,4076.903145895647,10161,270130400
37031,NC,Carteret County,-76.526967,34.858313,1459.1759849528996,3907.767446497322,68228,1978018600
37033,NC,Caswell County,-79.332546,36.393097,1188.2132272127653,4054.9668462011064,23174,456481200
37035,NC,Catawba County,-81.214151,35.663182,1023.9599552005707,3962.0461575927975,154610,3657658600
37037,NC,Chatham County,-79.251454,35.704994,1201.6336332919047,3979.0165753923466,67431,2214765200
37039,NC,Cherokee County,-84.061308,35.136233,767.755247232249,3892.1048627953523,27092,508982500
37041,NC,Chowan County,-76.60207,36.127288,1437.196684123937,4048.527091033691,14656,314380800
37043,NC,Clay County,-83.752264,35.052997,796.22448187848,3883.7451547547175,10656,235565600
37045,NC,Cleveland County,-81.557114,35.33463,994.8897971754394,3923.7722931263206,97178,2023748200
37047,NC,Columbus County,-78.636378,34.260471,1271.0024782463572,3822.8511300820787,57230,1133950200
37049,NC,Craven County,-77.082541,35.118179,1405.209678807448,3931.4836785890593,104450,2564542300
37051,NC,Cumberland County,-78.828719,35.050192,1246.0505228499435,3909.284055352048,324603,7443392400
37053,NC,Currituck County,-75.941224,36.372174,1493.8195692662264,4082.518651723727,24492,674048800
37055,NC,Dare County,-75.767536,35.606269,1519.459356415823,3998.8995508154567,34863,1069667300
37057,NC,Davidson County,-80.206525,35.795123,1114.3161236747762,3982.5846885055553,163867,3778758600
37059,NC,Davie County,-80.542542,35.929356,1082.9000698435636,3995.4352806643674,41447,1166376200
37061,NC,Duplin County,-77.933543,34.934403,1329.1816330684937,3903.5228540556577,59453,1045932900
37063,NC,Durham County,-78.877919,36.036589,1232.442350380137,4018.667660245527,288817,8741835300
37065,NC,Edgecombe County,-77.602655,35.917055,1349.0332004324841,4015.807580457147,55280,992597700
37067,NC,Forsyth County,-80.257289,36.131667,1107.1215464863324,4019.673373045153,361684,9647701200
37069,NC,Franklin County,-78.28309,36.088241,1285.6870453126967,4029.09892910502,62296,1340966700
37071,NC,Gaston County,-81.177256,35.293344,1029.7366541291897,3921.1581028792766,209807,4789412700
37073,NC,Gates County,-76.702355,36.442135,1424.3548830502457,4082.641171944999,11724,258341100
37075,NC,Graham County,-83.830909,35.348111,788.0036686283962,3916.2591587089128,8700,168532500
37077,NC,Granville County,-78.657634,36.299884,1249.814325201206,4049.6600255228586,58109,1343863700
37079,NC,Greene County,-77.681667,35.481933,1346.5155867870203,3966.653686804652,21328,386193200
37081,NC,Guilford County,-79.788665,36.079065,1149.8187371137353,4016.8744753644196,506763,13561997100
37083,NC,Halifax County,-77.644842,36.251438,1341.5975635697682,4052.6765540125666,53407,1052593100
37085,NC,Harnett County,-78.87161,35.368635,1239.2073900104765,3944.395721947132,124320,2593852600
37087,NC,Haywood County,-82.972807,35.557097,865.0780015975328,3942.2940357623793,59170,1512517800
37089,NC,Henderson County,-82.479634,35.336424,910.9375630139037,3919.739476586186,109719,2859201700
37091,NC,Hertford County,-76.981616,36.363517,1400.130527780031,4071.2053868027588,24368,421070900
37093,NC,Hoke County,-79.241964,35.017233,1208.5269429176824,3902.5792915398574,51075,940846700
37095,NC,Hyde County,-76.153687,35.408157,1486.736296072034,3972.8040104171464,5693,110061400
37097,NC,Iredell County,-80.874545,35.806356,1053.7537315513641,3979.8273128476776,165066,4548878300
37099,NC,Jackson County,-83.130641,35.286463,851.9401124287108,3911.6824711343234,40812,878133200
37101,NC,Johnston County,-78.367267,35.513405,1283.7650548352156,3964.4318501620255,178396,4077760600
37103,NC,Jones County,-77.356443,35.03216,1381.0650728538496,3919.4113157254756,10166,209727200
37105,NC,Lee County,-79.17222,35.476075,1210.8600122515954,3954.1252284525262,59418,1291950500
37107,NC,Lenoir County,-77.639023,35.238062,1352.9924247017489,3939.859771246816,58782,1186888600
37109,NC,Lincoln County,-81.225176,35.487825,1024.1066422843958,3942.506830474747,79578,2103967300
37111,NC,McDowell County,-82.048029,35.682232,948.2725062894812,3960.020060355548,44961,841543000
37113,NC,Macon County,-83.421901,35.152959,825.9706507843997,3895.870656265523,33919,816083200
37115,NC,Madison County,-82.712731,35.86408,887.1774366416114,3977.3689926802417,21027,443161600
37117,NC,Martin County,-77.112867,35.841059,1394.2821434027132,4011.7634454519666,23729,451604300
37119,NC,Mecklenburg County,-80.833832,35.246862,1061.341695266985,3917.8911717378255,990288,32846988800
37121,NC,Mitchell County,-82.163554,36.013102,935.9861309592075,3996.2360066468323,15330,328503100
37123,NC,Montgomery County,-79.904196,35.338071,1145.3776387662997,3933.7194666975674,27601,533557700
37125,NC,Moore County,-79.480664,35.310163,1184.206730221039,3933.478196593885,91743,2719518600
37127,NC,Nash County,-77.987555,35.965945,1313.6607189459014,4017.9362700295983,94722,2186372300
37129,NC,New Hanover County,-77.871378,34.177466,1342.568685487141,3819.7308731048456,213091,6367209800
37131,NC,Northampton County,-77.398352,36.421774,1361.9311841505598,4073.8443160531824,21011,381982900
37133,NC,Onslow County,-77.503297,34.76346,1370.471584201625,3888.170241299364,183753,4017153400
37135,NC,Orange County,-79.119355,36.062499,1210.3923098137886,4019.7457240252243,138644,5043814000
37137,NC,Pamlico County,-76.665069,35.147462,1443.1072707709054,3938.6781381129244,12982,313853600
37139,NC,Pasquotank County,-76.260355,36.265276,1466.3797124923026,4067.31327726153,40018,887861700
37141,NC,Pender County,-77.888029,34.51258,1337.6489240157298,3856.9214130128807,55166,1299790200
37143,NC,Perquimans County,-76.404269,36.17826,1454.4584540232067,4056.164266114313,13498,310534100
37145,NC,Person County,-78.96547,36.386387,1221.2858830350658,4056.9212117996913,39262,830312900
37147,NC,Pitt County,-77.372404,35.591065,1373.4957072943967,3981.541712924069,173798,4077500200
37149,NC,Polk County,-82.167667,35.278928,939.6314566481046,3914.6982979230343,20327,552171400
37151,NC,Randolph County,-79.806215,35.709915,1151.2722346889107,3975.7121654897987,142370,3014744700
37153,NC,Richmond County,-79.747809,35.001957,1162.3659480315139,3897.3813540780557,46046,831535400
37155,NC,Robeson County,-79.100881,34.63921,1224.7723216463564,3861.5392719623983,134871,2098484600
37157,NC,Rockingham County,-79.782889,36.380927,1147.8280232660256,4050.4756745489954,92300,1912973200
37159,NC,Rowan County,-80.525344,35.639218,1086.5943833282531,3963.294112688512,138361,3003240300
37161,NC,Rutherford County,-81.919583,35.402747,961.5136094976442,3929.5795344466683,66865,1298445700
37163,NC,Sampson County,-78.371382,34.990574,1288.488416420271,3906.1971772860425,63873,1217598200
37165,NC,Scotland County,-79.477337,34.840023,1188.47829884714,3881.211095716283,35932,569474500
37167,NC,Stanly County,-80.254355,35.310523,1113.689417914139,3928.417771996083,60586,1271719000
37169,NC,Stokes County,-80.239271,36.404195,1106.6217911837655,4050.0787713637933,46661,977533000
37171,NC,Surry County,-80.686463,36.415416,1066.364860771685,4048.593328498177,73170,1487562300
37173,NC,Swain County,-83.465614,35.568849,820.3368641264068,3941.880656379366,14163,289050200
37175,NC,Transylvania County,-82.816696,35.210095,880.8693631412117,3904.367380240593,32928,792901800
37177,NC,Tyrrell County,-76.165345,35.87042,1479.921103064891,4024.2464502705056,4152,67545100
37179,NC,Union County,-80.530131,34.991501,1090.8793017370594,3891.2798870076845,213422,6330591500
37181,NC,Vance County,-78.405434,36.365481,1271.8782007144694,4058.962966547072,44829,834089400
37183,NC,Wake County,-78.650624,35.789846,1255.3473468627553,3992.9593194198956,976019,33381894200
37185,NC,Warren County,-78.099924,36.397978,1299.0439868185763,4065.089672811836,20468,396147300
37187,NC,Washington County,-76.572334,35.844589,1443.2939842360825,4017.3035760476264,12668,254208700
37189,NC,Watauga County,-81.709919,36.235371,975.5664261795615,4023.053797038841,52240,1165661300
37191,NC,Wayne County,-78.004826,35.362741,1318.2967021646984,3950.627093586627,124355,2636773400
37193,NC,Wilkes County,-81.165354,36.209303,1024.7452185015827,4022.9789020899943,68946,1321202800
37195,NC,Wilson County,-77.918982,35.704125,1322.595757983961,3989.363493154573,81581,1752837500
37197,NC,Yadkin County,-80.665164,36.158765,1070.1517287549516,4020.1992102769987,37971,811501400
37199,NC,Yancey County,-82.30398,35.889504,923.9802105282439,3981.891863557169,17604,366131100
38001,ND,Adams County,-102.533198,46.096815,-699.9641425308979,5223.434747977383,2341,79605100
38003,ND,Barnes County,-98.070195,46.94255,-342.1413926053161,5258.585342309834,11097,366382200
38005,ND,Benson County,-99.361987,48.071738,-420.06158283260606,5398.666438181284,6794,140615700
38007,ND,Billings County,-103.364924,47.009283,-742.5595557612775,5337.728895259076,969,41404500
38009,ND,Bottineau County,-100.831257,48.794412,-514.4280317244893,5497.568120889711,6634,222512900
38011,ND,Bowman County,-103.506586,46.107807,-774.7764632197709,5240.185880893999,3221,110846700
38013,ND,Burke County,-102.520087,48.786453,-638.0404997073568,5521.011542282973,2208,75428000
38015,ND,Burleigh County,-100.462001,46.971843,-523.277934364856,5290.704595719198,88223,3071263500
38017,ND,Cass County,-97.252375,46.927003,-280.2088445087399,5248.308969984561,162500,5166630700
38019,ND,Cavalier County,-98.46379,48.768439,-341.6047117002746,5465.4324062351425,3890,150623100
38021,ND,Dickey County,-98.496518,46.107756,-388.2138859468618,5170.665122262185,5195,144553200
38023,ND,Divide County,-103.497653,48.818142,-708.6429299107448,5539.92028713249,2314,96319200
38025,ND,Dunn County,-102.612365,47.35461,-677.7147761308935,5364.021240102309,4195,175557700
38027,ND,Eddy County,-98.900474,47.723436,-391.8119205978104,5354.563853686371,2370,75379500
38029,ND,Emmons County,-100.237842,46.284255,-519.306991776437,5211.4903979797755,3463,101697900
38031,ND,Foster County,-98.872817,47.464327,-394.2034492821328,5325.506824180596,3366,100004200
38033,ND,Golden Valley County,-103.844612,46.938924,-780.607025218088,5337.8648541503835,1822,50379000
38035,ND,Grand Forks County,-97.450851,47.926003,-280.2422907870265,5361.176331007657,68979,2006454400
38037,ND,Grant County,-101.639049,46.357827,-625.5197380053445,5238.980780679738,2362,76557700
38039,ND,Griggs County,-98.232444,47.463463,-346.04958377974424,5318.1554351783325,2329,69029100
38041,ND,Hettinger County,-102.458385,46.434939,-686.7020040344896,5259.766773352154,2621,73732900
38043,ND,Kidder County,-99.742727,46.935385,-469.3502409268607,5277.371115214991,2430,79564300
38045,ND,LaMoure County,-98.526057,46.464195,-384.6628906175622,5210.561422890875,4113,141779900
38047,ND,Logan County,-99.504585,46.469278,-459.6048722865199,5222.703542232377,1945,62590000
38049,ND,McHenry County,-100.633267,48.233842,-511.2265154226816,5432.83555498093,5817,198760900
38051,ND,McIntosh County,-99.443041,46.117034,-461.1218577748282,5182.859734504837,2759,79278900
38053,ND,McKenzie County,-103.403215,47.742475,-727.8824702411766,5419.489449792546,9615,356189700
38055,ND,McLean County,-101.421794,47.653055,-581.8377149933307,5379.396732159167,9451,300327200
38057,ND,Mercer County,-101.820765,47.303279,-619.2479052876366,5346.414814707763,8633,274176700
38059,ND,Morton County,-101.279743,46.713789,-590.6406828794582,5273.301713817957,28985,945303200
38061,ND,Mountrail County,-102.364756,48.210291,-639.8077245647812,5454.9318673643165,9253,352178800
38063,ND,Nelson County,-98.204428,47.918667,-336.5450278055903,5368.339434153194,3048,98325800
38065,ND,Oliver County,-101.33142,47.118079,-586.218993437351,5318.844569225336,1819,58634600
38067,ND,Pembina County,-97.545405,48.766896,-274.31886196892253,5455.416799236027,7206,225141700
38069,ND,Pierce County,-99.966497,48.238883,-461.78534637846286,5424.69307523987,4395,110002600
38071,ND,Ramsey County,-98.737329,48.265551,-370.3236401074368,5412.783034362551,11566,335487200
38073,ND,Ransom County,-97.647554,46.449276,-317.51012869538715,5199.33318467179,5453,167835400
38075,ND,Renville County,-101.658152,48.712781,-576.6574253705966,5500.085229692788,2562,80142800
38077,ND,Richland County,-96.93796,46.265219,-265.652673471906,5171.73161237601,16317,463617800
38079,ND,Rolette County,-99.840463,48.768271,-442.4439333345728,5481.745001623969,14498,242206500
38081,ND,Sargent County,-97.63003,46.108206,-321.30173815592053,5161.287034854596,3874,125051200
38083,ND,Sheridan County,-100.341499,47.581373,-502.35948058380643,5356.679939025527,1337,42910800
38085,ND,Sioux County,-101.047524,46.109282,-585.0832948654638,5203.007030398466,4380,68139900
38087,ND,Slope County,-103.462462,46.445834,-763.3741969836261,5276.918595396676,673,23284100
38089,ND,Stark County,-102.662026,46.817031,-693.6777038767892,5305.254292584962,28628,1005234400
38091,ND,Steele County,-97.718895,47.458288,-307.49258669987495,5312.059548703977,1979,68818600
38093,ND,Stutsman County,-98.957592,46.971103,-409.0833216468984,5271.790357127578,21076,621526900
38095,ND,Towner County,-99.248158,48.682183,-400.62584036507445,5464.947622081191,2294,76337200
38097,ND,Traill County,-97.164754,47.446215,-265.9668228050191,5305.057000828062,8077,244034000
38099,ND,Walsh County,-97.72223,48.376979,-293.4209120596555,5414.005717746862,11005,331847900
38101,ND,Ward County,-101.540537,48.216686,-578.7062566546294,5443.499099207104,67736,2114399900
38103,ND,Wells County,-99.671502,47.580851,-452.1200364137739,5348.052719994763,4204,128281600
38105,ND,Williams County,-103.4874,48.345867,-719.4778737851053,5487.573893312909,29619,1301627800
39001,OH,Adams County,-83.474173,38.841681,806.0283422135686,4305.117639794981,28229,523807400
39003,OH,Allen County,-84.106546,40.771528,744.1977160106527,4517.423548653794,105196,2411342300
39005,OH,Ashland County,-82.270121,40.843274,898.7969068073585,4532.137639946664,53189,1219497900
39007,OH,Ashtabula County,-80.745641,41.906644,1018.8389971788235,4658.365181613101,99777,2033301300
39009,OH,Athens County,-82.046008,39.333848,927.0570182817663,4365.543458571779,64974,1160977400
39011,OH,Auglaize County,-84.224018,40.561309,735.0197583076185,4493.763799307562,45873,1180190200
39013,OH,Belmont County,-80.967727,40.017682,1014.945617383239,4447.1858599702655,69560,1647485300
39015,OH,Brown County,-83.866772,38.931377,771.6023282560396,4313.830662573536,44247,979324700
39017,OH,Butler County,-84.565397,39.439915,709.5171767140247,4368.425037443954,372538,10241178200
39019,OH,Carroll County,-81.090787,40.579884,1000.2530116554024,4508.93528877879,28361,672327000
39021,OH,Champaign County,-83.767542,40.132759,775.4115274929173,4447.5028046130055,39393,926258800
39023,OH,Clark County,-83.783676,39.917032,774.9021975995255,4423.502608047509,136827,3207945200
39025,OH,Clermont County,-84.149614,39.052084,746.6600562030239,4326.423727395914,200285,5865906800
39027,OH,Clinton County,-83.814542,39.414041,774.2472485995733,4367.567943676476,41892,965170200
39029,OH,Columbiana County,-80.777231,40.768462,1025.324161835047,4531.722695872545,105987,2474569600
